Symbol;market;MinCLIPQty;MaxCLIPQty;TraderScope;MaxArrangementTime;SidePublication;QuantityPublication;PricePublication;ImprovementTime;AllowTolPO;TolPOPriceRangeMultPct;TolPOClientQtyPct
OESN;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OESO;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OESP;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OESR;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OESS;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OEST;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OESU;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OESV;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OESW;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OESX;EUREX;1;1500;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OESY;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OESZ;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OEXF;EUREX;1;250;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OFOX;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OGDV;EUREX;1;10;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OHB;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OKS2;EUREX;1;25;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OKW1;EUREX;1;25;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OKW3;EUREX;1;25;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OKW4;EUREX;1;25;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OKW5;EUREX;1;25;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OLCE;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OLCP;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OMAC;EUREX;1;10;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OMAS;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OMAW;EUREX;1;10;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OMCE;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OMCH;EUREX;1;1;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OMCN;EUREX;1;1;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OMCP;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OMEA;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OMEE;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OMEF;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OMEG;EUREX;1;10;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OMEL;EUREX;1;20;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OMEM;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OMEN;EUREX;1;1;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OMEP;EUREX;1;10;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OMEU;EUREX;1;250;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OMEV;EUREX;1;10;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OMFA;EUREX;1;1;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OMFP;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OMHC;EUREX;1;1;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OMHS;EUREX;1;1;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OMJP;EUREX;1;1;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OMSA;EUREX;1;1;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OMSX;EUREX;1;1000;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OMV;EUREX;1;250;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OMWB;EUREX;1;1;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OMWN;EUREX;1;20;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OMWO;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OMWP;EUREX;1;150;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
ORN;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSCE;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSCP;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSDX;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSEG;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSLI;EUREX;1;250;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSLS;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSM1;EUREX;1;500;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSM2;EUREX;1;500;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSM4;EUREX;1;500;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSM5;EUREX;1;500;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSMI;EUREX;1;500;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSMM;EUREX;1;250;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSMX;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSS1;EUREX;1;1000;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSS2;EUREX;1;1000;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSS4;EUREX;1;1000;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSSM;EUREX;1;1000;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSSX;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSTA;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSTB;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSTC;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSTE;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSTF;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSTG;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSTH;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSTI;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSTJ;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSTL;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSTM;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSTN;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSTO;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSTP;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSTQ;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSTR;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSTS;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSTT;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSTU;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSTV;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSTW;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSTX;EUREX;1;250;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSTY;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OSTZ;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OTDX;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OTUK;EUREX;1;500;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OXXE;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OXXP;EUREX;1;250;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
OXXS;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
PAG;EUREX;1;300;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
PBB;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
PER;EUREX;1;200;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
PEU;EUREX;1;500;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
PFV;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
PGHE;EUREX;1;200;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
PGHN;EUREX;1;200;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
PHI1;EUREX;1;750;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
PHM;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
PLP1;EUREX;1;750;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
PLP2;EUREX;1;750;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
PLP4;EUREX;1;750;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
PLP5;EUREX;1;750;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
PLS;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
PNL;EUREX;1;1000;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
POM;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
POR3;EUREX;1;400;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
PPG;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
PPX;EUREX;1;200;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
PPX1;EUREX;1;200;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
PPX2;EUREX;1;200;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
PPX4;EUREX;1;200;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
PPX5;EUREX;1;200;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
PRX;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
PRY;EUREX;1;300;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
PSM;EUREX;1;500;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
PSPN;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
PST;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
PU4;EUREX;1;400;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
PUM;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
QIA;EUREX;1;500;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
QSC;EUREX;1;250;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
QSV;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
QTC;EUREX;1;200;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
RAA;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
RBE;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
RBS;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
RCF;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
RCO;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
REP;EUREX;1;1000;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
REW1;EUREX;1;1000;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
REW2;EUREX;1;1000;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
REW4;EUREX;1;1000;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
REW5;EUREX;1;1000;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
REY;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
RGS;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
RHM;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
RIBH;EUREX;1;300;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
RLF;EUREX;1;1750;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
RNL;EUREX;1;400;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
ROG;EUREX;1;300;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
ROG1;EUREX;1;300;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
ROG2;EUREX;1;300;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
ROG4;EUREX;1;300;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
ROG5;EUREX;1;300;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
ROGE;EUREX;1;300;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
ROO;EUREX;1;250;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
ROS;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
