Symbol;InstrumentType;market;conversionMethod;cooperationPartner;OrderAllocationMethodContinuous;OrderAllocationMethodAuction;PathPriority;TriangleMatchesSupported;SingleSidedQuoteSupport;RFQAllowed;RFQMinimumWaitTime;RFQUserMaximumRequests;RFQUserTimeWindow;MarketMakerProtectionEnabled;EndOfDayClosingAuctionEnabled;IntraDayClosingAuctionEnabled;ComplexInstrumentStateBookSupported;VolatilityInterruptModel;VolatilityInterruptPeriod;PriceReasonabilityMode;StandardPriceRangeFastPercentage;PriceRangeExtensionPercentage;ExtendedPriceRangeTableId;ExtendedPriceRangeFastPercentage;EOBIEnabled;CrossPreventionAllowed;SMCEligible;RegMMOAllowed
FIA5;STANDARD_OPTION_STRATEGY;EUREX;;;PRO_RATA;PRO_RATA;;;SSQ_ON_ENTRY_ALLOWED;AUTOMATIC;10000;5;60000;YES;NO;NO;NO;NO_CHECK;0;THEORETICAL;100.0000;200.0000;;0.0000;YES;YES;YES;YES
FIA5;NON_STANDARD_OPTION_STRATEGY;EUREX;;;PRO_RATA;PRO_RATA;;;SSQ_ON_ENTRY_ALLOWED;AUTOMATIC;10000;5;60000;YES;NO;NO;NO;NO_CHECK;0;THEORETICAL;100.0000;200.0000;;0.0000;YES;YES;YES;YES
FIAK;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;NO;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;223;0.0000;YES;YES;YES;YES
FIAK;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;NO;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;237;0.0000;YES;YES;YES;YES
FIB;SIMPLE_INSTRUMENT;EUREX;;;PRO_RATA;PRO_RATA;;;SSQ_ON_ENTRY_ALLOWED;AUTOMATIC;10000;5;60000;YES;NO;NO;YES;NO_CHECK;0;THEORETICAL;100.0000;200.0000;;0.0000;YES;YES;YES;YES
FIB;STANDARD_OPTION_STRATEGY;EUREX;;;PRO_RATA;PRO_RATA;;;SSQ_ON_ENTRY_ALLOWED;AUTOMATIC;10000;5;60000;YES;NO;NO;NO;NO_CHECK;0;THEORETICAL;100.0000;200.0000;;0.0000;YES;YES;YES;YES
FIB;NON_STANDARD_OPTION_STRATEGY;EUREX;;;PRO_RATA;PRO_RATA;;;SSQ_ON_ENTRY_ALLOWED;AUTOMATIC;10000;5;60000;YES;NO;NO;NO;NO_CHECK;0;THEORETICAL;100.0000;200.0000;;0.0000;YES;YES;YES;YES
FIE;SIMPLE_INSTRUMENT;EUREX;;;PRO_RATA;PRO_RATA;;;SSQ_ON_ENTRY_ALLOWED;AUTOMATIC;10000;5;60000;YES;NO;NO;YES;NO_CHECK;0;THEORETICAL;100.0000;200.0000;;0.0000;YES;YES;YES;YES
FIE;STANDARD_OPTION_STRATEGY;EUREX;;;PRO_RATA;PRO_RATA;;;SSQ_ON_ENTRY_ALLOWED;AUTOMATIC;10000;5;60000;YES;NO;NO;NO;NO_CHECK;0;THEORETICAL;100.0000;200.0000;;0.0000;YES;YES;YES;YES
FIE;NON_STANDARD_OPTION_STRATEGY;EUREX;;;PRO_RATA;PRO_RATA;;;SSQ_ON_ENTRY_ALLOWED;AUTOMATIC;10000;5;60000;YES;NO;NO;NO;NO_CHECK;0;THEORETICAL;100.0000;200.0000;;0.0000;YES;YES;YES;YES
FIEG;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;NO;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;223;0.0000;YES;YES;YES;YES
FIEG;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;NO;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;237;0.0000;YES;YES;YES;YES
FIM;SIMPLE_INSTRUMENT;EUREX;;;PRO_RATA;PRO_RATA;;;SSQ_ON_ENTRY_ALLOWED;AUTOMATIC;10000;5;60000;YES;NO;NO;YES;NO_CHECK;0;THEORETICAL;100.0000;200.0000;;0.0000;YES;YES;YES;YES
FIM;STANDARD_OPTION_STRATEGY;EUREX;;;PRO_RATA;PRO_RATA;;;SSQ_ON_ENTRY_ALLOWED;AUTOMATIC;10000;5;60000;YES;NO;NO;NO;NO_CHECK;0;THEORETICAL;100.0000;200.0000;;0.0000;YES;YES;YES;YES
FIM;NON_STANDARD_OPTION_STRATEGY;EUREX;;;PRO_RATA;PRO_RATA;;;SSQ_ON_ENTRY_ALLOWED;AUTOMATIC;10000;5;60000;YES;NO;NO;NO;NO_CHECK;0;THEORETICAL;100.0000;200.0000;;0.0000;YES;YES;YES;YES
FIMG;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;NO;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;223;0.0000;YES;YES;YES;YES
FIMG;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;NO;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;237;0.0000;YES;YES;YES;YES
FIN;SIMPLE_INSTRUMENT;EUREX;;;PRO_RATA;PRO_RATA;;;SSQ_ON_ENTRY_ALLOWED;AUTOMATIC;10000;5;60000;YES;NO;NO;YES;NO_CHECK;0;THEORETICAL;100.0000;200.0000;;0.0000;YES;YES;YES;YES
FIN;STANDARD_OPTION_STRATEGY;EUREX;;;PRO_RATA;PRO_RATA;;;SSQ_ON_ENTRY_ALLOWED;AUTOMATIC;10000;5;60000;YES;NO;NO;NO;NO_CHECK;0;THEORETICAL;100.0000;200.0000;;0.0000;YES;YES;YES;YES
FIN;NON_STANDARD_OPTION_STRATEGY;EUREX;;;PRO_RATA;PRO_RATA;;;SSQ_ON_ENTRY_ALLOWED;AUTOMATIC;10000;5;60000;YES;NO;NO;NO;NO_CHECK;0;THEORETICAL;100.0000;200.0000;;0.0000;YES;YES;YES;YES
FINF;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;NO;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;223;0.0000;YES;YES;YES;YES
FINF;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;NO;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;237;0.0000;YES;YES;YES;YES
FING;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;NO;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;223;0.0000;YES;YES;YES;YES
FING;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;NO;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;237;0.0000;YES;YES;YES;YES
FKB1;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;YES;NO;NO;NO
FKB2;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;YES;NO;NO;NO
FKB3;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;YES;NO;NO;NO
FKB4;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;YES;NO;NO;NO
FKB5;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;YES;NO;NO;NO
FKBM;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;YES;NO;NO;NO
FKBM;FUTURES_SPREAD;EEX;;;PRICE_TIME;PRICE_TIME;LONGER_PATHS_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;YES;NO;NO;NO
FKBQ;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;YES;NO;NO;NO
FKBQ;FUTURES_SPREAD;EEX;;;PRICE_TIME;PRICE_TIME;LONGER_PATHS_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;YES;NO;NO;NO
FKBY;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;YES;NO;NO;NO
FKBY;FUTURES_SPREAD;EEX;;;PRICE_TIME;PRICE_TIME;LONGER_PATHS_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;YES;NO;NO;NO
FLCE;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;222;0.0000;YES;YES;YES;YES
FLCE;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;238;0.0000;YES;YES;YES;YES
FLCP;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;222;0.0000;YES;YES;YES;YES
FLCP;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;238;0.0000;YES;YES;YES;YES
FLD;SIMPLE_INSTRUMENT;EUREX;;;PRO_RATA;PRO_RATA;;;SSQ_ON_ENTRY_ALLOWED;AUTOMATIC;10000;5;60000;YES;NO;NO;YES;NO_CHECK;0;THEORETICAL;100.0000;200.0000;;0.0000;YES;YES;YES;YES
FLD;STANDARD_OPTION_STRATEGY;EUREX;;;PRO_RATA;PRO_RATA;;;SSQ_ON_ENTRY_ALLOWED;AUTOMATIC;10000;5;60000;YES;NO;NO;NO;NO_CHECK;0;THEORETICAL;100.0000;200.0000;;0.0000;YES;YES;YES;YES
FLD;NON_STANDARD_OPTION_STRATEGY;EUREX;;;PRO_RATA;PRO_RATA;;;SSQ_ON_ENTRY_ALLOWED;AUTOMATIC;10000;5;60000;YES;NO;NO;NO;NO_CHECK;0;THEORETICAL;100.0000;200.0000;;0.0000;YES;YES;YES;YES
FLNJ;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;NO;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;223;0.0000;YES;YES;YES;YES
FLNJ;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;NO;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;237;0.0000;YES;YES;YES;YES
FLU;SIMPLE_INSTRUMENT;EUREX;;;PRO_RATA;PRO_RATA;;;SSQ_ON_ENTRY_ALLOWED;AUTOMATIC;10000;5;60000;YES;NO;NO;YES;NO_CHECK;0;THEORETICAL;100.0000;200.0000;;0.0000;YES;YES;YES;NO
FLU;STANDARD_OPTION_STRATEGY;EUREX;;;PRO_RATA;PRO_RATA;;;SSQ_ON_ENTRY_ALLOWED;AUTOMATIC;10000;5;60000;YES;NO;NO;NO;NO_CHECK;0;THEORETICAL;100.0000;200.0000;;0.0000;YES;YES;YES;NO
FLU;NON_STANDARD_OPTION_STRATEGY;EUREX;;;PRO_RATA;PRO_RATA;;;SSQ_ON_ENTRY_ALLOWED;AUTOMATIC;10000;5;60000;YES;NO;NO;NO;NO_CHECK;0;THEORETICAL;100.0000;200.0000;;0.0000;YES;YES;YES;NO
FLUF;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;NO;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;223;0.0000;YES;YES;YES;NO
FLUF;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;NO;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;237;0.0000;YES;YES;YES;NO
FMAA;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;219;0.0000;YES;YES;YES;YES
FMAA;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;233;0.0000;YES;YES;YES;YES
FMAC;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;219;0.0000;YES;YES;YES;YES
FMAC;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;234;0.0000;YES;YES;YES;YES
FMAE;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;225;0.0000;YES;YES;YES;YES
FMAE;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;236;0.0000;YES;YES;YES;YES
FMAG;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;219;0.0000;YES;YES;YES;YES
FMAG;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;234;0.0000;YES;YES;YES;YES
FMAP;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;219;0.0000;YES;YES;YES;YES
FMAP;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;233;0.0000;YES;YES;YES;YES
FMAS;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;219;0.0000;YES;YES;YES;YES
FMAS;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;233;0.0000;YES;YES;YES;YES
FMAU;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;219;0.0000;YES;YES;YES;YES
FMAU;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;234;0.0000;YES;YES;YES;YES
FMAV;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;219;0.0000;YES;YES;YES;YES
FMAV;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;234;0.0000;YES;YES;YES;YES
FMAW;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;219;0.0000;YES;YES;YES;YES
FMAW;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;234;0.0000;YES;YES;YES;YES
FMBE;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;225;0.0000;YES;YES;YES;YES
FMBE;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;236;0.0000;YES;YES;YES;YES
FMBZ;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;219;0.0000;YES;YES;YES;YES
FMBZ;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;234;0.0000;YES;YES;YES;YES
FMCE;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;222;0.0000;YES;YES;YES;YES
FMCE;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;238;0.0000;YES;YES;YES;YES
FMCG;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;219;0.0000;YES;YES;YES;YES
FMCG;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;234;0.0000;YES;YES;YES;YES
FMCH;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;219;0.0000;YES;YES;YES;YES
FMCH;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;234;0.0000;YES;YES;YES;YES
FMCL;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;219;0.0000;YES;YES;YES;YES
FMCL;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;234;0.0000;YES;YES;YES;YES
FMCN;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;219;0.0000;YES;YES;YES;YES
FMCN;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;234;0.0000;YES;YES;YES;YES
FMCO;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;219;0.0000;YES;YES;YES;YES
FMCO;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;234;0.0000;YES;YES;YES;YES
FMCP;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;222;0.0000;YES;YES;YES;YES
FMCP;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;238;0.0000;YES;YES;YES;YES
FMCT;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;219;0.0000;YES;YES;YES;YES
FMCT;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;234;0.0000;YES;YES;YES;YES
FMCZ;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;219;0.0000;YES;YES;YES;YES
FMCZ;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;234;0.0000;YES;YES;YES;YES
FMDK;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;218;0.0000;YES;YES;YES;YES
FMDK;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;234;0.0000;YES;YES;YES;YES
FMDM;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;219;0.0000;YES;YES;YES;YES
FMDM;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;234;0.0000;YES;YES;YES;YES
FME;SIMPLE_INSTRUMENT;EUREX;;;PRO_RATA;PRO_RATA;;;SSQ_ON_ENTRY_ALLOWED;AUTOMATIC;10000;5;60000;YES;NO;NO;YES;NO_CHECK;0;THEORETICAL;100.0000;200.0000;;0.0000;YES;YES;YES;YES
FME;STANDARD_OPTION_STRATEGY;EUREX;;;PRO_RATA;PRO_RATA;;;SSQ_ON_ENTRY_ALLOWED;AUTOMATIC;10000;5;60000;YES;NO;NO;NO;NO_CHECK;0;THEORETICAL;100.0000;200.0000;;0.0000;YES;YES;YES;YES
